att_name,sig_event_number,Timestamp,value
200,1,2002-01-05 03:25:00,0.0
200,1,2002-01-05 03:30:00,0.0
200,1,2002-01-05 03:35:00,0.0
200,1,2002-01-05 03:40:00,0.0
200,1,2002-01-05 03:45:00,0.0
200,1,2002-01-05 03:50:00,0.0
200,1,2002-01-05 03:55:00,0.0
200,1,2002-01-05 04:00:00,0.0
200,1,2002-01-05 04:05:00,0.0
200,1,2002-01-05 04:10:00,0.0
200,1,2002-01-05 04:15:00,0.0
200,1,2002-01-05 04:20:00,0.0
200,1,2002-01-05 04:25:00,0.0
200,1,2002-01-05 04:30:00,0.0
200,1,2002-01-05 04:35:00,0.0
200,1,2002-01-05 04:40:00,0.0
200,1,2002-01-05 04:45:00,0.0
200,1,2002-01-05 04:50:00,0.0
200,1,2002-01-05 04:55:00,0.0
200,1,2002-01-05 05:00:00,0.08
200,1,2002-01-05 05:05:00,0.0
200,1,2002-01-05 05:10:00,0.0
200,1,2002-01-05 05:15:00,0.0
200,1,2002-01-05 05:20:00,0.0
200,1,2002-01-05 05:25:00,0.28
200,1,2002-01-05 05:30:00,0.0
200,1,2002-01-05 05:35:00,0.0
200,1,2002-01-05 05:40:00,0.0
200,1,2002-01-05 05:45:00,0.0
200,1,2002-01-05 05:50:00,0.12
200,1,2002-01-05 05:55:00,0.0
200,1,2002-01-05 06:00:00,0.0
200,1,2002-01-05 06:05:00,0.0
200,1,2002-01-05 06:10:00,0.0
200,1,2002-01-05 06:15:00,0.0
200,1,2002-01-05 06:20:00,0.0
200,1,2002-01-05 06:25:00,0.0
200,1,2002-01-05 06:30:00,0.0
200,1,2002-01-05 06:35:00,0.2
200,1,2002-01-05 06:40:00,0.0
200,1,2002-01-05 06:45:00,0.04
200,1,2002-01-05 06:50:00,0.04
200,1,2002-01-05 06:55:00,0.04
200,1,2002-01-05 07:00:00,0.04
200,1,2002-01-05 07:05:00,0.04
200,1,2002-01-05 07:10:00,0.04
200,1,2002-01-05 07:15:00,0.0
200,1,2002-01-05 07:20:00,0.16
200,1,2002-01-05 07:25:00,0.0
200,1,2002-01-05 07:30:00,0.08
200,1,2002-01-05 07:35:00,0.08
200,1,2002-01-05 07:40:00,0.0
200,1,2002-01-05 07:45:00,0.0
200,1,2002-01-05 07:50:00,0.0
200,1,2002-01-05 07:55:00,0.0
200,1,2002-01-05 08:00:00,0.0
200,1,2002-01-05 08:05:00,0.0
200,1,2002-01-05 08:10:00,0.0
200,1,2002-01-05 08:15:00,0.0
200,1,2002-01-05 08:20:00,0.0
200,1,2002-01-05 08:25:00,0.0
200,1,2002-01-05 08:30:00,0.0
200,1,2002-01-05 08:35:00,0.0
200,1,2002-01-05 08:40:00,0.0
200,1,2002-01-05 08:45:00,0.0
200,1,2002-01-05 08:50:00,0.24
200,1,2002-01-05 08:55:00,0.0
200,1,2002-01-05 09:00:00,0.0
200,1,2002-01-05 09:05:00,0.0
200,1,2002-01-05 09:10:00,0.0
200,1,2002-01-05 09:15:00,0.0
200,1,2002-01-05 09:20:00,0.16
200,1,2002-01-05 09:25:00,0.04
200,1,2002-01-05 09:30:00,0.0
200,1,2002-01-05 09:35:00,0.0
200,1,2002-01-05 09:40:00,0.0
200,1,2002-01-05 09:45:00,0.12
200,1,2002-01-05 09:50:00,0.0
200,1,2002-01-05 09:55:00,0.0
200,1,2002-01-05 10:00:00,0.08
200,1,2002-01-05 10:05:00,0.04
200,1,2002-01-05 10:10:00,0.0
200,1,2002-01-05 10:15:00,0.0
200,1,2002-01-05 10:20:00,0.0
200,1,2002-01-05 10:25:00,0.08
200,1,2002-01-05 10:30:00,0.0
200,1,2002-01-05 10:35:00,0.0
200,1,2002-01-05 10:40:00,0.0
200,1,2002-01-05 10:45:00,0.0
200,1,2002-01-05 10:50:00,0.0
200,1,2002-01-05 10:55:00,0.0
200,1,2002-01-05 11:00:00,0.0
200,1,2002-01-05 11:05:00,0.0
200,1,2002-01-05 11:10:00,0.0
200,1,2002-01-05 11:15:00,0.16
200,1,2002-01-05 11:20:00,0.0
200,1,2002-01-05 11:25:00,0.0
200,1,2002-01-05 11:30:00,0.0
200,1,2002-01-05 11:35:00,0.0
200,1,2002-01-05 11:40:00,0.0
200,1,2002-01-05 11:45:00,0.0
200,1,2002-01-05 11:50:00,0.0
200,1,2002-01-05 11:55:00,0.0
200,1,2002-01-05 12:00:00,0.0
200,1,2002-01-05 12:05:00,0.0
200,1,2002-01-05 12:10:00,0.0
200,1,2002-01-05 12:15:00,0.0
200,1,2002-01-05 12:20:00,0.0
200,1,2002-01-05 12:25:00,0.0
200,1,2002-01-05 12:30:00,0.0
200,1,2002-01-05 12:35:00,0.0
200,1,2002-01-05 12:40:00,0.0
200,1,2002-01-05 12:45:00,0.0
200,1,2002-01-05 12:50:00,0.0
200,1,2002-01-05 12:55:00,0.0
200,1,2002-01-05 13:00:00,0.0
200,1,2002-01-05 13:05:00,0.0
200,1,2002-01-05 13:10:00,0.0
200,1,2002-01-05 13:15:00,0.0
200,2,2002-02-06 22:55:00,0.0
200,2,2002-02-06 23:00:00,0.0
200,2,2002-02-06 23:05:00,0.0
200,2,2002-02-06 23:10:00,0.0
200,2,2002-02-06 23:15:00,0.0
200,2,2002-02-06 23:20:00,0.0
200,2,2002-02-06 23:25:00,0.0
200,2,2002-02-06 23:30:00,0.0
200,2,2002-02-06 23:35:00,0.0
200,2,2002-02-06 23:40:00,0.0
200,2,2002-02-06 23:45:00,0.0
200,2,2002-02-06 23:50:00,0.0
200,2,2002-02-06 23:55:00,0.0
200,2,2002-02-07 00:00:00,0.0
200,2,2002-02-07 00:05:00,0.0
200,2,2002-02-07 00:10:00,0.0
200,2,2002-02-07 00:15:00,0.0
200,2,2002-02-07 00:20:00,0.0
200,2,2002-02-07 00:25:00,0.0
200,2,2002-02-07 00:30:00,0.0
200,2,2002-02-07 00:35:00,0.0
200,2,2002-02-07 00:40:00,0.0
200,2,2002-02-07 00:45:00,0.0
200,2,2002-02-07 00:50:00,0.0
200,2,2002-02-07 00:55:00,0.12
200,2,2002-02-07 01:00:00,0.0
200,2,2002-02-07 01:05:00,0.0
200,2,2002-02-07 01:10:00,0.0
200,2,2002-02-07 01:15:00,0.0
200,2,2002-02-07 01:20:00,0.0
