att_name,sig_event_number,Timestamp,value
380,1,2020-04-28 11:40:00,0.0
380,1,2020-04-28 11:45:00,0.0
380,1,2020-04-28 11:50:00,0.0
380,1,2020-04-28 11:55:00,0.0
380,1,2020-04-28 12:00:00,0.0
380,1,2020-04-28 12:05:00,0.0
380,1,2020-04-28 12:10:00,0.0
380,1,2020-04-28 12:15:00,0.0
380,1,2020-04-28 12:20:00,0.0
380,1,2020-04-28 12:25:00,0.0
380,1,2020-04-28 12:30:00,0.0
380,1,2020-04-28 12:35:00,0.0
380,1,2020-04-28 12:40:00,0.0
380,1,2020-04-28 12:45:00,0.0
380,1,2020-04-28 12:50:00,0.0
380,1,2020-04-28 12:55:00,0.0
380,1,2020-04-28 13:00:00,0.0
380,1,2020-04-28 13:05:00,0.0
380,1,2020-04-28 13:10:00,0.0
380,1,2020-04-28 13:15:00,0.0
380,1,2020-04-28 13:20:00,0.0
380,1,2020-04-28 13:25:00,0.0
380,1,2020-04-28 13:30:00,0.0
380,1,2020-04-28 13:35:00,0.04
380,1,2020-04-28 13:40:00,0.16
380,1,2020-04-28 13:45:00,0.04
380,1,2020-04-28 13:50:00,0.04
380,1,2020-04-28 13:55:00,0.04
380,1,2020-04-28 14:00:00,0.04
380,1,2020-04-28 14:05:00,0.04
380,1,2020-04-28 14:10:00,0.0
380,1,2020-04-28 14:15:00,0.0
380,1,2020-04-28 14:20:00,0.04
380,1,2020-04-28 14:25:00,0.0
380,1,2020-04-28 14:30:00,0.0
380,1,2020-04-28 14:35:00,0.0
380,1,2020-04-28 14:40:00,0.0
380,1,2020-04-28 14:45:00,0.0
380,1,2020-04-28 14:50:00,0.0
380,1,2020-04-28 14:55:00,0.0
380,1,2020-04-28 15:00:00,0.0
380,1,2020-04-28 15:05:00,0.0
380,1,2020-04-28 15:10:00,0.0
380,1,2020-04-28 15:15:00,0.0
380,1,2020-04-28 15:20:00,0.0
380,1,2020-04-28 15:25:00,0.0
380,1,2020-04-28 15:30:00,0.0
380,1,2020-04-28 15:35:00,0.0
380,1,2020-04-28 15:40:00,0.0
380,2,2020-04-29 03:25:00,0.0
380,2,2020-04-29 03:30:00,0.0
380,2,2020-04-29 03:35:00,0.0
380,2,2020-04-29 03:40:00,0.0
380,2,2020-04-29 03:45:00,0.0
380,2,2020-04-29 03:50:00,0.0
380,2,2020-04-29 03:55:00,0.0
380,2,2020-04-29 04:00:00,0.0
380,2,2020-04-29 04:05:00,0.0
380,2,2020-04-29 04:10:00,0.0
380,2,2020-04-29 04:15:00,0.0
380,2,2020-04-29 04:20:00,0.0
380,2,2020-04-29 04:25:00,0.0
380,2,2020-04-29 04:30:00,0.0
380,2,2020-04-29 04:35:00,0.0
380,2,2020-04-29 04:40:00,0.0
380,2,2020-04-29 04:45:00,0.0
380,2,2020-04-29 04:50:00,0.0
380,2,2020-04-29 04:55:00,0.0
380,2,2020-04-29 05:00:00,0.0
380,2,2020-04-29 05:05:00,0.0
380,2,2020-04-29 05:10:00,0.0
380,2,2020-04-29 05:15:00,0.0
380,2,2020-04-29 05:20:00,0.04
380,2,2020-04-29 05:25:00,0.12
380,2,2020-04-29 05:30:00,0.12
380,2,2020-04-29 05:35:00,0.12
380,2,2020-04-29 05:40:00,0.08
380,2,2020-04-29 05:45:00,0.04
380,2,2020-04-29 05:50:00,0.0
380,2,2020-04-29 05:55:00,0.0
380,2,2020-04-29 06:00:00,0.0
380,2,2020-04-29 06:05:00,0.0
380,2,2020-04-29 06:10:00,0.0
380,2,2020-04-29 06:15:00,0.0
380,2,2020-04-29 06:20:00,0.0
380,2,2020-04-29 06:25:00,0.0
380,2,2020-04-29 06:30:00,0.0
380,2,2020-04-29 06:35:00,0.0
380,2,2020-04-29 06:40:00,0.0
380,2,2020-04-29 06:45:00,0.0
380,2,2020-04-29 06:50:00,0.0
380,2,2020-04-29 06:55:00,0.0
380,2,2020-04-29 07:00:00,0.0
380,2,2020-04-29 07:05:00,0.0
380,2,2020-04-29 07:10:00,0.0
380,2,2020-04-29 07:15:00,0.0
380,2,2020-04-29 07:20:00,0.0
380,2,2020-04-29 07:25:00,0.0
380,2,2020-04-29 07:30:00,0.0
380,2,2020-04-29 07:35:00,0.0
380,3,2020-05-15 13:30:00,0.0
380,3,2020-05-15 13:35:00,0.0
380,3,2020-05-15 13:40:00,0.0
380,3,2020-05-15 13:45:00,0.0
380,3,2020-05-15 13:50:00,0.0
380,3,2020-05-15 13:55:00,0.0
380,3,2020-05-15 14:00:00,0.0
380,3,2020-05-15 14:05:00,0.0
380,3,2020-05-15 14:10:00,0.0
380,3,2020-05-15 14:15:00,0.0
380,3,2020-05-15 14:20:00,0.0
380,3,2020-05-15 14:25:00,0.0
380,3,2020-05-15 14:30:00,0.0
380,3,2020-05-15 14:35:00,0.0
380,3,2020-05-15 14:40:00,0.0
380,3,2020-05-15 14:45:00,0.0
380,3,2020-05-15 14:50:00,0.0
380,3,2020-05-15 14:55:00,0.0
380,3,2020-05-15 15:00:00,0.04
380,3,2020-05-15 15:05:00,0.04
380,3,2020-05-15 15:10:00,0.0
380,3,2020-05-15 15:15:00,0.04
380,3,2020-05-15 15:20:00,0.04
380,3,2020-05-15 15:25:00,0.04
380,3,2020-05-15 15:30:00,0.12
380,3,2020-05-15 15:35:00,0.16
380,3,2020-05-15 15:40:00,0.04
380,3,2020-05-15 15:45:00,0.08
380,3,2020-05-15 15:50:00,0.12
380,3,2020-05-15 15:55:00,0.04
380,3,2020-05-15 16:00:00,0.08
380,3,2020-05-15 16:05:00,0.04
380,3,2020-05-15 16:10:00,0.08
380,3,2020-05-15 16:15:00,0.04
380,3,2020-05-15 16:20:00,0.08
380,3,2020-05-15 16:25:00,0.0
380,3,2020-05-15 16:30:00,0.04
380,3,2020-05-15 16:35:00,0.08
380,3,2020-05-15 16:40:00,0.08
380,3,2020-05-15 16:45:00,0.04
380,3,2020-05-15 16:50:00,0.04
380,3,2020-05-15 16:55:00,0.04
380,3,2020-05-15 17:00:00,0.0
380,3,2020-05-15 17:05:00,0.04
380,3,2020-05-15 17:10:00,0.04
380,3,2020-05-15 17:15:00,0.04
380,3,2020-05-15 17:20:00,0.0
380,3,2020-05-15 17:25:00,0.0
380,3,2020-05-15 17:30:00,0.0
380,3,2020-05-15 17:35:00,0.0
380,3,2020-05-15 17:40:00,0.0
380,3,2020-05-15 17:45:00,0.0
380,3,2020-05-15 17:50:00,0.0
380,4,2020-05-16 01:40:00,0.0
380,4,2020-05-16 01:45:00,0.0
380,4,2020-05-16 01:50:00,0.0
380,4,2020-05-16 01:55:00,0.0
380,4,2020-05-16 02:00:00,0.0
380,4,2020-05-16 02:05:00,0.0
380,4,2020-05-16 02:10:00,0.0
380,4,2020-05-16 02:15:00,0.0
380,4,2020-05-16 02:20:00,0.0
380,4,2020-05-16 02:25:00,0.0
380,4,2020-05-16 02:30:00,0.0
380,4,2020-05-16 02:35:00,0.0
380,4,2020-05-16 02:40:00,0.0
380,4,2020-05-16 02:45:00,0.0
380,4,2020-05-16 02:50:00,0.0
380,4,2020-05-16 02:55:00,0.0
380,4,2020-05-16 03:00:00,0.0
380,4,2020-05-16 03:05:00,0.0
380,4,2020-05-16 03:10:00,0.0
380,4,2020-05-16 03:15:00,0.0
380,4,2020-05-16 03:20:00,0.0
380,4,2020-05-16 03:25:00,0.0
380,4,2020-05-16 03:30:00,0.0
380,4,2020-05-16 03:35:00,0.08
380,4,2020-05-16 03:40:00,0.16
380,4,2020-05-16 03:45:00,0.04
380,4,2020-05-16 03:50:00,0.04
380,4,2020-05-16 03:55:00,0.04
380,4,2020-05-16 04:00:00,0.0
380,4,2020-05-16 04:05:00,0.04
380,4,2020-05-16 04:10:00,0.0
380,4,2020-05-16 04:15:00,0.0
380,4,2020-05-16 04:20:00,0.0
380,4,2020-05-16 04:25:00,0.0
380,4,2020-05-16 04:30:00,0.0
380,4,2020-05-16 04:35:00,0.0
380,4,2020-05-16 04:40:00,0.04
380,4,2020-05-16 04:45:00,0.0
380,4,2020-05-16 04:50:00,0.0
380,4,2020-05-16 04:55:00,0.0
380,4,2020-05-16 05:00:00,0.04
380,4,2020-05-16 05:05:00,0.0
380,4,2020-05-16 05:10:00,0.0
380,4,2020-05-16 05:15:00,0.04
380,4,2020-05-16 05:20:00,0.0
380,4,2020-05-16 05:25:00,0.04
380,4,2020-05-16 05:30:00,0.0
380,4,2020-05-16 05:35:00,0.0
380,4,2020-05-16 05:40:00,0.04
380,5,2020-05-24 17:25:00,0.0
380,5,2020-05-24 17:30:00,0.0
380,5,2020-05-24 17:35:00,0.0
380,5,2020-05-24 17:40:00,0.0
380,5,2020-05-24 17:45:00,0.0
380,5,2020-05-24 17:50:00,0.0
380,5,2020-05-24 17:55:00,0.0
380,5,2020-05-24 18:00:00,0.0
380,5,2020-05-24 18:05:00,0.0
380,5,2020-05-24 18:10:00,0.0
380,5,2020-05-24 18:15:00,0.0
380,5,2020-05-24 18:20:00,0.0
380,5,2020-05-24 18:25:00,0.0
380,5,2020-05-24 18:30:00,0.0
380,5,2020-05-24 18:35:00,0.0
380,5,2020-05-24 18:40:00,0.0
380,5,2020-05-24 18:45:00,0.0
380,5,2020-05-24 18:50:00,0.0
380,5,2020-05-24 18:55:00,0.0
380,5,2020-05-24 19:00:00,0.0
380,5,2020-05-24 19:05:00,0.0
380,5,2020-05-24 19:10:00,0.0
380,5,2020-05-24 19:15:00,0.0
380,5,2020-05-24 19:20:00,0.08
380,5,2020-05-24 19:25:00,0.12
380,5,2020-05-24 19:30:00,0.04
380,5,2020-05-24 19:35:00,0.08
380,5,2020-05-24 19:40:00,0.08
380,5,2020-05-24 19:45:00,0.04
380,5,2020-05-24 19:50:00,0.04
380,5,2020-05-24 19:55:00,0.0
380,5,2020-05-24 20:00:00,0.0
380,5,2020-05-24 20:05:00,0.0
380,5,2020-05-24 20:10:00,0.04
380,5,2020-05-24 20:15:00,0.0
380,5,2020-05-24 20:20:00,0.0
380,5,2020-05-24 20:25:00,0.0
380,5,2020-05-24 20:30:00,0.0
380,5,2020-05-24 20:35:00,0.0
380,5,2020-05-24 20:40:00,0.0
380,5,2020-05-24 20:45:00,0.0
380,5,2020-05-24 20:50:00,0.0
380,5,2020-05-24 20:55:00,0.0
380,5,2020-05-24 21:00:00,0.0
380,5,2020-05-24 21:05:00,0.0
380,5,2020-05-24 21:10:00,0.0
380,5,2020-05-24 21:15:00,0.0
380,5,2020-05-24 21:20:00,0.0
380,5,2020-05-24 21:25:00,0.0
380,6,2020-05-27 14:45:00,0.0
380,6,2020-05-27 14:50:00,0.0
380,6,2020-05-27 14:55:00,0.0
380,6,2020-05-27 15:00:00,0.0
380,6,2020-05-27 15:05:00,0.0
380,6,2020-05-27 15:10:00,0.0
380,6,2020-05-27 15:15:00,0.0
380,6,2020-05-27 15:20:00,0.0
380,6,2020-05-27 15:25:00,0.0
380,6,2020-05-27 15:30:00,0.0
380,6,2020-05-27 15:35:00,0.0
380,6,2020-05-27 15:40:00,0.0
380,6,2020-05-27 15:45:00,0.0
380,6,2020-05-27 15:50:00,0.0
380,6,2020-05-27 15:55:00,0.0
380,6,2020-05-27 16:00:00,0.0
380,6,2020-05-27 16:05:00,0.0
380,6,2020-05-27 16:10:00,0.0
380,6,2020-05-27 16:15:00,0.0
380,6,2020-05-27 16:20:00,0.0
380,6,2020-05-27 16:25:00,0.0
380,6,2020-05-27 16:30:00,0.04
380,6,2020-05-27 16:35:00,0.0
380,6,2020-05-27 16:40:00,0.04
380,6,2020-05-27 16:45:00,0.16
380,6,2020-05-27 16:50:00,0.32
380,6,2020-05-27 16:55:00,0.2
380,6,2020-05-27 17:00:00,0.16
380,6,2020-05-27 17:05:00,0.12
380,6,2020-05-27 17:10:00,0.04
380,6,2020-05-27 17:15:00,0.0
380,6,2020-05-27 17:20:00,0.04
380,6,2020-05-27 17:25:00,0.0
380,6,2020-05-27 17:30:00,0.0
380,6,2020-05-27 17:35:00,0.0
380,6,2020-05-27 17:40:00,0.0
380,6,2020-05-27 17:45:00,0.0
380,6,2020-05-27 17:50:00,0.0
380,6,2020-05-27 17:55:00,0.0
380,6,2020-05-27 18:00:00,0.0
380,6,2020-05-27 18:05:00,0.0
