att_name,sig_event_number,Timestamp,value
435,1,2003-02-06 09:55:00,0.0
435,1,2003-02-06 10:00:00,0.0
435,1,2003-02-06 10:05:00,0.0
435,1,2003-02-06 10:10:00,0.0
435,1,2003-02-06 10:15:00,0.0
435,1,2003-02-06 10:20:00,0.0
435,1,2003-02-06 10:25:00,0.0
435,1,2003-02-06 10:30:00,0.0
435,1,2003-02-06 10:35:00,0.0
435,1,2003-02-06 10:40:00,0.0
435,1,2003-02-06 10:45:00,0.0
435,1,2003-02-06 10:50:00,0.0
435,1,2003-02-06 10:55:00,0.0
435,1,2003-02-06 11:00:00,0.0
435,1,2003-02-06 11:05:00,0.0
435,1,2003-02-06 11:10:00,0.0
435,1,2003-02-06 11:15:00,0.04
435,1,2003-02-06 11:20:00,0.04
435,1,2003-02-06 11:25:00,0.0
435,1,2003-02-06 11:30:00,0.0
435,1,2003-02-06 11:35:00,0.0
435,1,2003-02-06 11:40:00,0.0
435,1,2003-02-06 11:45:00,0.08
435,1,2003-02-06 11:50:00,0.04
435,1,2003-02-06 11:55:00,0.12
435,1,2003-02-06 12:00:00,0.04
435,1,2003-02-06 12:05:00,0.0
435,1,2003-02-06 12:10:00,0.0
435,1,2003-02-06 12:15:00,0.04
435,1,2003-02-06 12:20:00,0.0
435,1,2003-02-06 12:25:00,0.0
435,1,2003-02-06 12:30:00,0.0
435,1,2003-02-06 12:35:00,0.0
435,1,2003-02-06 12:40:00,0.0
435,1,2003-02-06 12:45:00,0.0
435,1,2003-02-06 12:50:00,0.0
435,1,2003-02-06 12:55:00,0.0
435,1,2003-02-06 13:00:00,0.0
435,1,2003-02-06 13:05:00,0.0
435,1,2003-02-06 13:10:00,0.04
435,1,2003-02-06 13:15:00,0.0
435,1,2003-02-06 13:20:00,0.0
435,1,2003-02-06 13:25:00,0.0
435,1,2003-02-06 13:30:00,0.0
435,1,2003-02-06 13:35:00,0.0
435,1,2003-02-06 13:40:00,0.0
435,1,2003-02-06 13:45:00,0.0
435,1,2003-02-06 13:50:00,0.0
435,1,2003-02-06 13:55:00,0.0
435,2,2003-02-20 18:40:00,0.0
435,2,2003-02-20 18:45:00,0.0
435,2,2003-02-20 18:50:00,0.0
435,2,2003-02-20 18:55:00,0.0
435,2,2003-02-20 19:00:00,0.0
435,2,2003-02-20 19:05:00,0.0
435,2,2003-02-20 19:10:00,0.0
435,2,2003-02-20 19:15:00,0.0
435,2,2003-02-20 19:20:00,0.0
435,2,2003-02-20 19:25:00,0.0
435,2,2003-02-20 19:30:00,0.04
435,2,2003-02-20 19:35:00,0.0
435,2,2003-02-20 19:40:00,0.0
435,2,2003-02-20 19:45:00,0.04
435,2,2003-02-20 19:50:00,0.0
435,2,2003-02-20 19:55:00,0.04
435,2,2003-02-20 20:00:00,0.0
435,2,2003-02-20 20:05:00,0.0
435,2,2003-02-20 20:10:00,0.0
435,2,2003-02-20 20:15:00,0.0
435,2,2003-02-20 20:20:00,0.0
435,2,2003-02-20 20:25:00,0.0
435,2,2003-02-20 20:30:00,0.0
435,2,2003-02-20 20:35:00,0.0
435,2,2003-02-20 20:40:00,0.12
435,2,2003-02-20 20:45:00,0.04
435,2,2003-02-20 20:50:00,0.0
435,2,2003-02-20 20:55:00,0.0
435,2,2003-02-20 21:00:00,0.0
435,2,2003-02-20 21:05:00,0.0
435,2,2003-02-20 21:10:00,0.04
435,2,2003-02-20 21:15:00,0.0
435,2,2003-02-20 21:20:00,0.0
435,2,2003-02-20 21:25:00,0.0
435,2,2003-02-20 21:30:00,0.0
435,2,2003-02-20 21:35:00,0.0
435,2,2003-02-20 21:40:00,0.04
435,2,2003-02-20 21:45:00,0.0
435,2,2003-02-20 21:50:00,0.0
435,2,2003-02-20 21:55:00,0.0
435,2,2003-02-20 22:00:00,0.0
435,2,2003-02-20 22:05:00,0.0
435,2,2003-02-20 22:10:00,0.0
435,2,2003-02-20 22:15:00,0.0
435,2,2003-02-20 22:20:00,0.04
435,2,2003-02-20 22:25:00,0.0
435,2,2003-02-20 22:30:00,0.0
435,2,2003-02-20 22:35:00,0.08
435,2,2003-02-20 22:40:00,0.0
435,2,2003-02-20 22:45:00,0.0
435,2,2003-02-20 22:50:00,0.0
435,2,2003-02-20 22:55:00,0.0
435,2,2003-02-20 23:00:00,0.0
435,2,2003-02-20 23:05:00,0.0
435,2,2003-02-20 23:10:00,0.04
435,2,2003-02-20 23:15:00,0.0
435,2,2003-02-20 23:20:00,0.0
435,2,2003-02-20 23:25:00,0.24
435,2,2003-02-20 23:30:00,0.12
435,2,2003-02-20 23:35:00,0.04
435,2,2003-02-20 23:40:00,0.04
435,2,2003-02-20 23:45:00,0.04
435,2,2003-02-20 23:50:00,0.0
435,2,2003-02-20 23:55:00,0.0
435,2,2003-02-21 00:00:00,0.0
435,2,2003-02-21 00:05:00,0.0
435,2,2003-02-21 00:10:00,0.0
435,2,2003-02-21 00:15:00,0.0
435,2,2003-02-21 00:20:00,0.0
435,2,2003-02-21 00:25:00,0.0
435,2,2003-02-21 00:30:00,0.0
435,2,2003-02-21 00:35:00,0.0
435,2,2003-02-21 00:40:00,0.0
435,2,2003-02-21 00:45:00,0.0
435,2,2003-02-21 00:50:00,0.0
435,2,2003-02-21 00:55:00,0.0
435,2,2003-02-21 01:00:00,0.0
435,2,2003-02-21 01:05:00,0.0
435,2,2003-02-21 01:10:00,0.0
435,2,2003-02-21 01:15:00,0.0
